task,seed,method,normalized_HV,IGD_plus,HF_calls_to_90pct_oracle_HV,feasible_fraction,solver_failure_fraction,shape_error,specific_blocking_force_mN_g,peak_stress_ratio,wall_time_h,HF_budget
M2 soft network,2,AS-SMEA,0.8970649254602752,0.00872718315626844,172,0.9086269072094316,0.06136955196716595,0.07032571535455709,33.85719236589641,0.6489786847024943,20.56095578786683,200
M2 soft network,3,AS-SMEA,0.8879119512818274,0.012373451601192688,164,0.8981361652763211,0.06256898832223408,0.06288820246944028,35.642685842115874,0.6590270813757582,19.344230530147286,200
M2 soft network,4,AS-SMEA,0.8909488738966184,0.011932925299573396,171,0.9000190469489832,0.06956709980776457,0.06232752055796768,36.14831716230703,0.633318929735769,19.765569347507856,200
M2 soft network,5,AS-SMEA,0.9010108792810371,0.011429428363587325,186,0.8979338363121996,0.06516015648778534,0.07365918214251922,34.96326397698197,0.6413133430512629,19.069736448397585,200
M2 soft network,6,AS-SMEA,0.8893430523986451,0.009183430044475631,171,0.8813657942186156,0.07442621797528301,0.06840187147030156,32.59704094619673,0.6504500612107432,19.46068945771883,200
M2 soft network,7,AS-SMEA,0.8947134001144164,0.010969116025261634,170,0.8707952020380805,0.05704948680752241,0.06675818816780826,35.15216824032173,0.6534243811667351,17.926898658685612,200
M2 soft network,8,AS-SMEA,0.8880455528184793,0.011330980408569917,157,0.8914374112498393,0.053456583858776587,0.06392588021559366,31.758076398763073,0.5930689995157644,20.236445042134687,200
M2 soft network,9,AS-SMEA,0.8959230386198442,0.009946564592238425,172,0.9002778994344687,0.07585626572848789,0.07021091569210505,32.905229500161695,0.612660063982556,19.63375948965393,200
M2 soft network,10,AS-SMEA,0.8998799822105654,0.00988019617490667,170,0.9203755179659795,0.048614962982640675,0.04728348823315109,34.14578087496299,0.6629272814874657,19.88900141726519,200
M2 soft network,11,AS-SMEA,0.8935375899452851,0.011531998767453117,174,0.8922213440949608,0.06659609420705649,0.0723767190180351,33.702391518111966,0.6026708830215792,19.86297463497232,200
M2 soft network,12,AS-SMEA,0.8830032570527504,0.011076046886291772,176,0.9074863555341032,0.05752990956911244,0.06558261201905448,32.25819932652552,0.6503529910603562,19.7200296500277,200
M2 soft network,13,AS-SMEA,0.8933028742869158,0.009845166129836802,168,0.8918131366262638,0.05174731104256795,0.06821938233608348,31.362201896470488,0.6605971345053251,20.579389935485906,200
M2 soft network,14,AS-SMEA,0.8931796996118108,0.008178546349624262,171,0.911330274550482,0.07216004855692239,0.07058964972633194,34.51600078161475,0.6487543532125192,18.664566219196434,200
M2 soft network,15,AS-SMEA,0.8928915822090767,0.013012669760487195,170,0.8802188242516422,0.06200066129338964,0.06850640442207849,36.97859544388652,0.626177552913304,19.264372330345665,200
M2 soft network,16,AS-SMEA,0.8878146512855775,0.01051645103844013,170,0.9023052720503625,0.06053164622099646,0.07034491686278686,33.416724564645286,0.6459058865495041,19.84199746081313,200
M2 soft network,17,AS-SMEA,0.9028232686411942,0.01010245793554619,181,0.8428864021991147,0.05157945375904488,0.06593369482220345,34.53452155589271,0.6599332010387992,20.79712491030417,200
M2 soft network,18,AS-SMEA,0.8908336887862903,0.01005415016818089,167,0.8602728563605886,0.055099015253635454,0.07249343005623288,34.21829255668685,0.6839824933387456,19.611452075732032,200
M2 soft network,19,AS-SMEA,0.8848769519950764,0.011755467256076433,167,0.905028687033869,0.06261868041980208,0.06648973097658559,33.90902881794909,0.6050167215347266,20.607116062236262,200
M2 soft network,20,AS-SMEA,0.8996503858272898,0.010145084410729185,175,0.8985631216603779,0.06891578066720302,0.07771620877456195,32.4059371792488,0.6637435677217737,20.981766456379148,200
M2 soft network,21,AS-SMEA,0.9082153333890063,0.010053409437143617,174,0.8600713568419165,0.06355590401985321,0.05957427451036389,34.407738234360316,0.6276686884042398,20.230735160643874,200
M2 soft network,22,AS-SMEA,0.9010507547690869,0.010769699656135117,170,0.915813935604776,0.055585761853035716,0.05904350548536825,35.7014586580477,0.6476098017263017,19.58504559483991,200
M2 soft network,23,AS-SMEA,0.887051440083534,0.00954245292641109,184,0.8901422924679797,0.05640266831510326,0.07069426282334791,32.0452186306714,0.6210069775485887,20.52805871929835,200
M2 soft network,24,AS-SMEA,0.8845062842099926,0.010280415905089352,176,0.8877743864785193,0.037893998323546604,0.07232857710162516,33.02016354751946,0.6458527027918661,19.845375543326163,200
M2 soft network,25,AS-SMEA,0.8835191414185253,0.01049770779248163,175,0.8747692061049945,0.058223908240318104,0.0692203627539383,31.013443800340298,0.624824319409442,19.75155539618686,200
M2 soft network,26,AS-SMEA,0.8940101423270016,0.011591559631784947,171,0.894701522329892,0.050773582469344936,0.07005525432712238,31.44849796096915,0.6467487814725997,18.87845185822317,200
M2 soft network,27,AS-SMEA,0.8854364877321391,0.011606978214784494,167,0.8985234531960196,0.06488327441481774,0.07387797578668541,36.10223281227691,0.6354828840711212,18.424948278508033,200
M2 soft network,28,AS-SMEA,0.8981479413268364,0.009156555388915561,182,0.9289919136825822,0.05374671802310145,0.06907583935426612,31.308034054573444,0.6497691837670293,20.528798781104307,200
M2 soft network,29,AS-SMEA,0.8895521427684738,0.01065315137485285,164,0.9183302697010938,0.06368986973777604,0.0701401010231379,33.3124375090174,0.6368105018388714,18.531895336020614,200
M2 soft network,30,AS-SMEA,0.8836105796939672,0.010800138142821505,179,0.9113185591017392,0.05881496753067249,0.06611057753123822,32.774070074609725,0.6846729602774104,20.339721439485352,200
M2 soft network,1,B2 direct screening,0.8737436785667064,0.012396137257797793,179,0.9004678780661041,0.06285858544065713,0.07161617093369865,32.217843619957,0.6681372438838632,15.599246297288754,200
M2 soft network,2,B2 direct screening,0.8825299910099121,0.011844059059809935,185,0.8875275482132605,0.0753211704047248,0.07190017647700195,32.6581464133704,0.6465841353592632,16.221006408993027,200
M2 soft network,3,B2 direct screening,0.8839166095771979,0.012549689928342588,200,0.9043208479667565,0.07119297025075562,0.06537580640285069,32.712838000872644,0.6790735430308145,14.968318386353996,200
M2 soft network,4,B2 direct screening,0.8957865479039295,0.009662756439112666,184,0.8849693839100491,0.07082411556228044,0.059522006493110735,32.59870340656966,0.6291893151596242,12.68181790462369,200
M2 soft network,5,B2 direct screening,0.8884104197344459,0.010925416813392588,171,0.9165805443761288,0.055833986254358044,0.06857553321320867,32.01738004584919,0.6401410591672251,14.953687532950951,200
M2 soft network,6,B2 direct screening,0.8943955456781306,0.011346647800109935,190,0.8883963347195807,0.06939312893802695,0.05929607637030195,34.38680263172198,0.7035750425836156,14.240990833717085,200
M2 soft network,7,B2 direct screening,0.8777750212911508,0.01623642947863084,190,0.8919876217101259,0.06186090733734579,0.07030307154239601,31.250194738271865,0.6780931791796074,15.021449722988207,200
M2 soft network,8,B2 direct screening,0.875394184431966,0.010637083868335909,187,0.9003369245346116,0.0605341772409693,0.0825911971767629,34.807779912262,0.6617137055075077,15.33193238004968,200
M2 soft network,9,B2 direct screening,0.8904062066359043,0.011457022626907192,184,0.9139298737892935,0.075868270474309,0.07197891586287414,32.40303932617182,0.6432159395310049,13.82542012391368,200
M2 soft network,10,B2 direct screening,0.8896942185119908,0.012712314637300605,188,0.897548641179462,0.06442337433032126,0.06754272218596492,32.370142731611566,0.6346111657535225,14.425594842699358,200
M2 soft network,11,B2 direct screening,0.8818067815924852,0.013774960237077591,185,0.9196981615096729,0.058724810099155055,0.0742700013154533,34.046271526766745,0.6785720335892997,14.939650016742595,200
M2 soft network,12,B2 direct screening,0.8745986525804414,0.0116005041399383,192,0.8893004480977378,0.07024180539705009,0.07680634623736203,33.25705723266761,0.6580241186609546,13.792123948446134,200
M2 soft network,13,B2 direct screening,0.8818416963832398,0.012768793937965815,177,0.8711071664170946,0.06573806721287002,0.0733906877813541,32.03106182565935,0.660265768455485,13.684145927760566,200
M2 soft network,14,B2 direct screening,0.8776219154884404,0.014661860356967872,192,0.8938113836217143,0.0694955172249513,0.0726022452236603,31.505484947994113,0.6372599961002612,14.104280789133403,200
M2 soft network,15,B2 direct screening,0.882299977237003,0.012153088619602985,179,0.8545577391625856,0.0695920346277547,0.07146010991954177,34.30487136971262,0.6604002279179259,15.565021814557987,200
M2 soft network,16,B2 direct screening,0.8679199039357461,0.01326923170383588,193,0.8828751815669174,0.06429257736188516,0.08427628464861026,32.89974868535968,0.6581894878403273,14.449562683956046,200
M2 soft network,17,B2 direct screening,0.8851259219770176,0.011328456417546451,184,0.8968354644103012,0.05669625431089317,0.06033063912537663,33.372542542435546,0.6556505807313131,14.87433472382542,200
M2 soft network,18,B2 direct screening,0.8800305168012084,0.014050401261453096,190,0.8876119779720363,0.07301935964812782,0.06325045405692947,34.1245580414883,0.6490703577138953,13.487162756491756,200
M2 soft network,19,B2 direct screening,0.8706100402425125,0.014839945155835711,185,0.8567921278478421,0.06458422318582085,0.06558005275085464,30.354238845283597,0.6321707905595708,14.625617666337895,200
M2 soft network,20,B2 direct screening,0.8901334766894082,0.010607028648358163,183,0.8918352302772545,0.06495931506447124,0.05846314900871426,35.61302184245657,0.6423978333776325,14.96464442352054,200
M2 soft network,21,B2 direct screening,0.8733316266139911,0.013276864407306932,188,0.8734515473956299,0.07279393567026635,0.08268510180705312,29.15806616376088,0.6432599199045317,14.029170354033553,200
M2 soft network,22,B2 direct screening,0.8775974744574958,0.01071759548352819,193,0.8681326616454035,0.06658867125884174,0.07380641270971118,30.208417477298575,0.6572277984571345,14.15089823729732,200
M2 soft network,23,B2 direct screening,0.8703062761026229,0.012622785186057603,184,0.882686710112027,0.06564555648460037,0.08418559814462366,34.29141375931994,0.6675906478472126,14.999728051329866,200
M2 soft network,24,B2 direct screening,0.878594630180638,0.013115263085907512,190,0.8646136977953829,0.08345490154207921,0.07762205489008199,34.11155532434772,0.6627132234122055,15.151884124719599,200
M2 soft network,25,B2 direct screening,0.8782591602551195,0.01262961608817096,190,0.9025207317191175,0.05345930853738029,0.07389374947535206,32.39068289054078,0.6587208268957311,12.776660314747302,200
M2 soft network,26,B2 direct screening,0.8820900880516769,0.013014863984837232,191,0.8989068975718226,0.07163002698564319,0.06879424510431484,31.615582822203123,0.6560399822136145,14.460808215092937,200
M2 soft network,27,B2 direct screening,0.8796523900732893,0.014170599150108317,183,0.8907466783545699,0.06765638228884299,0.06651726484744287,34.75102123529917,0.6206328166163452,15.58418145909397,200
M2 soft network,28,B2 direct screening,0.8927343630407248,0.010998755898498998,188,0.8795589764135321,0.06747212031550637,0.06829818095388648,35.18891145012073,0.6515454215395334,13.833785108008993,200
M2 soft network,29,B2 direct screening,0.8739158234225024,0.013498149632571751,182,0.8915761599052204,0.06455777215366086,0.07215960851837304,30.8463270326012,0.6009142277041756,15.345946091258996,200
M2 soft network,30,B2 direct screening,0.8910436838748188,0.0105507466690278,199,0.8939891830562936,0.06302092895965834,0.06488107570856932,34.360317070966275,0.6208961616100543,14.28066748041927,200
M2 soft network,1,Original MF-BCL-SAEA,0.8687331706191642,0.013120656887624364,190,0.9059750188450663,0.0746549681208084,0.07555920046166441,32.37732910338375,0.6373629252872873,17.673573606404226,200
M2 soft network,2,Original MF-BCL-SAEA,0.8798292079229332,0.013521532531363107,186,0.8709680786724369,0.08152238446285938,0.06970097499563585,30.272683701825205,0.624523859833592,17.90233285858595,200
M2 soft network,3,Original MF-BCL-SAEA,0.8722075898741971,0.013913407333663122,187,0.8717923955917753,0.0676958158704249,0.07789106919159584,32.509475029191215,0.6614491506344193,17.86109026246989,200
M2 soft network,4,Original MF-BCL-SAEA,0.8757020961039814,0.01575900289780516,184,0.8713385173463922,0.07005222377627085,0.07218292921000401,31.81171450436032,0.6579326808392991,16.083921879823592,200
M2 soft network,5,Original MF-BCL-SAEA,0.8762120855968037,0.013941184915792649,180,0.8668028275924857,0.07007094386242943,0.0784495838983106,33.12823948076815,0.6288904571239805,18.193583034506823,200
M2 soft network,6,Original MF-BCL-SAEA,0.8706376662774062,0.01594610440695107,187,0.8855262534928184,0.08418411023654275,0.08088559900996241,31.728663708027394,0.6570649680628783,18.55074313881816,200
M2 soft network,7,Original MF-BCL-SAEA,0.8721833766079489,0.01531041699120992,185,0.8531075177293781,0.05382286250242571,0.07339504743616418,32.544489583807675,0.6911408397296654,18.482440257008854,200
M2 soft network,8,Original MF-BCL-SAEA,0.87196455246403,0.014813667067091953,180,0.8588907667417475,0.08478157094463341,0.07812552116693464,34.50557862564629,0.6635336523976639,18.272752299355997,200
M2 soft network,9,Original MF-BCL-SAEA,0.87088630675197,0.014783206416258687,179,0.8569844897541167,0.07899683472799551,0.08300917665329843,29.935714793972235,0.6543566773945384,19.46482996083986,200
M2 soft network,10,Original MF-BCL-SAEA,0.8720861122443724,0.012079091877488818,173,0.8844313874543028,0.06870378224373938,0.07118781203415721,31.686558483669987,0.6056017141577344,18.306103445666555,200
M2 soft network,11,Original MF-BCL-SAEA,0.8687536303492429,0.014748476584906831,175,0.861253780377414,0.0665185266965337,0.07852136362077823,35.46412614009277,0.6727578205949255,18.853403446010898,200
M2 soft network,12,Original MF-BCL-SAEA,0.8771185065160166,0.01327129165044961,189,0.8721919520697825,0.08025462777395663,0.06998715137967255,36.3852917674267,0.6221026541484718,18.624495075484244,200
M2 soft network,13,Original MF-BCL-SAEA,0.8761192150618656,0.01623120748310675,186,0.871308974535169,0.06967377258216391,0.07363290213650735,32.878819451292216,0.6817870990010872,17.389194276664554,200
M2 soft network,14,Original MF-BCL-SAEA,0.8754861048057372,0.012555141035486526,179,0.8516292391157277,0.07126796802677633,0.0705971666810854,32.9630422719433,0.676057184199739,19.0197215886022,200
M2 soft network,15,Original MF-BCL-SAEA,0.8751072749683438,0.012923787856532826,190,0.8630348673589443,0.08662592160175461,0.06719119189354752,31.606042796550987,0.6368667436485671,17.961229278888208,200
M2 soft network,16,Original MF-BCL-SAEA,0.8680266582727922,0.01534596134590536,185,0.875084974255968,0.0748201927395699,0.07952071968245497,29.62131032204052,0.6663264421381695,19.273672952295286,200
M2 soft network,17,Original MF-BCL-SAEA,0.8647970614777964,0.014409801250389492,180,0.8843377689696852,0.06511979920340535,0.07989082480019846,32.95802200552606,0.7083229571058786,17.947763722710217,200
M2 soft network,18,Original MF-BCL-SAEA,0.8833959381929393,0.010689913532075199,185,0.8646448170707968,0.06348556958867627,0.07563813692064617,35.42599570560677,0.6928250594958081,18.300264000775268,200
M2 soft network,19,Original MF-BCL-SAEA,0.8754030996579671,0.013597332110949262,185,0.8636472365034441,0.06540977901656171,0.07414313649977208,31.69430755052656,0.6468174579260545,16.679724710701805,200
M2 soft network,20,Original MF-BCL-SAEA,0.8606197354668327,0.014681163374747393,185,0.9025333095204994,0.05551431220489786,0.07071769964528174,33.89780512688519,0.6800936044573209,17.998900008104435,200
M2 soft network,21,Original MF-BCL-SAEA,0.8709758867738984,0.015314688488502006,185,0.870106695064564,0.07170931976911078,0.0790533542588007,30.57013849188485,0.6733471881560493,19.062718986657085,200
M2 soft network,22,Original MF-BCL-SAEA,0.8651874065351954,0.015702004671952794,175,0.8710409869938427,0.06211084076509408,0.07186560493739456,30.14736073378837,0.6836350504268396,18.234325689648433,200
